Ќазвание;÷ена;ѕри обмене;’арактеристика;—сылка
јккумул€тор ODYSSEY PC1200 12V 42A;17650руб.;16950руб.;≈мкость: 42 јчЌоминальное напр€жение: 12 ¬ѕол€рность:”ниверсальна€√абариты: 200x169x193√аранти€: 12 мес€цев;https://akbmag.ru//catalog/akkumulator-odyssey-pc1200-12v-42a-200h169h193.html
јккумул€тор ODYSSEY 35-PC1400 12V 65A;20200руб.;19300руб.;≈мкость: 65 јчЌоминальное напр€жение: 12 ¬ѕол€рность:”ниверсальна€√абариты: 240x173x220√аранти€: 12 мес€цев;https://akbmag.ru//catalog/akkumulator-odyssey-35-pc1400-12v-65a-240h173h220.html
јккумул€тор ODYSSEY 25-PC1400 12V 65A;20250руб.;19350руб.;≈мкость: 65 јчЌоминальное напр€жение: 12 ¬ѕол€рность:”ниверсальна€√абариты: 240x173x220√аранти€: 12 мес€цев;https://akbmag.ru//catalog/akkumulator-odyssey-25-pc1400-12v-65a-240h173h220.html
јккумул€тор ODYSSEY PC1220 12V 70A;22250руб.;21450руб.;≈мкость: 70 јчЌоминальное напр€жение: 12 ¬ѕол€рность:”ниверсальна€√абариты: 279x175x190√аранти€: 12 мес€цев;https://akbmag.ru//catalog/akkumulator-odyssey-pc1220-12v-70a-278h175h190.html
јккумул€тор ODYSSEY PC1750 12V 74A;22400руб.;21500руб.;≈мкость: 74 јчЌоминальное напр€жение: 12 ¬ѕол€рность:”ниверсальна€√абариты: 300x183x190√аранти€: 12 мес€цев;https://akbmag.ru//catalog/akkumulator-odyssey-pc1750-12v-74a-300h183h190.html
јккумул€тор ODYSSEY 75/86-PC1230 12V 55A;22600руб.;21800руб.;≈мкость: 55 јчЌоминальное напр€жение: 12 ¬ѕол€рность:”ниверсальна€√абариты: 240x179x201√аранти€: 12 мес€цев;https://akbmag.ru//catalog/akkumulator-odyssey-75-86-pc1230-12v-55a-240h179h201.html
јккумул€тор ODYSSEY PC1700 12V 68A;22750руб.;21850руб.;≈мкость: 68 јчЌоминальное напр€жение: 12 ¬ѕол€рность:”ниверсальна€√абариты: 331x168x198√аранти€: 12 мес€цев;https://akbmag.ru//catalog/akkumulator-odyssey-pc1700-12v-68a-331h168h198.html
јккумул€тор ODYSSEY 34M-PC1500 12V 68A;23350руб.;22450руб.;≈мкость: 68 јчЌоминальное напр€жение: 12 ¬ѕол€рность:”ниверсальна€√абариты: 276x180x200√аранти€: 12 мес€цев;https://akbmag.ru//catalog/akkumulator-odyssey-34m-pc1500-12v-68a-276h180h200.html
јккумул€тор ODYSSEY 34R-PC1500 12V 68A;23350руб.;22450руб.;≈мкость: 68 јчЌоминальное напр€жение: 12 ¬ѕол€рность:”ниверсальна€√абариты: 276x171x200√аранти€: 12 мес€цев;https://akbmag.ru//catalog/akkumulator-odyssey-34r-pc1500-12v-68a-276h171h200.html
јккумул€тор ODYSSEY 34/78-PC1500 12V 68A;23350руб.;22450руб.;≈мкость: 68 јчЌоминальное напр€жение: 12 ¬ѕол€рность:”ниверсальна€√абариты: 276x180x200√аранти€: 12 мес€цев;https://akbmag.ru//catalog/akkumulator-odyssey-34-78-pc1500-12v-68a-276h180h200.html
јккумул€тор ODYSSEY PC1350 12V 95A;25850руб.;24750руб.;≈мкость: 95 јчЌоминальное напр€жение: 12 ¬ѕол€рность:”ниверсальна€√абариты: 353x175x190√аранти€: 12 мес€цев;https://akbmag.ru//catalog/akkumulator-odyssey-pc1350-12v-95a-353h175h190.html
јккумул€тор ODYSSEY PC2150 12V 100A;27600руб.;26200руб.;≈мкость: 100 јчЌоминальное напр€жение: 12 ¬ѕол€рность:”ниверсальна€√абариты: 332x175x244√аранти€: 12 мес€цев;https://akbmag.ru//catalog/akkumulator-odyssey-pc2150-12v-100a-332h175h244.html
јккумул€тор ODYSSEY 31M-PC2150 12V 100A;27600руб.;26200руб.;≈мкость: 100 јчЌоминальное напр€жение: 12 ¬ѕол€рность:”ниверсальна€√абариты: 332x175x244√аранти€: 12 мес€цев;https://akbmag.ru//catalog/akkumulator-odyssey-31m-pc2150-12v-100a-332h175h244.html
јккумул€тор ODYSSEY PC1800-FT 12V 214A;34950руб.;32550руб.;≈мкость: 214 јчЌоминальное напр€жение: 12 ¬ѕол€рность:”ниверсальна€√абариты: 581x125x316√аранти€: 12 мес€цев;https://akbmag.ru//catalog/akkumulator-odyssey-pc1800-ft-12v-214a-581h125h316.html
јккумул€тор ODYSSEY DIN B-1300 12V 170A;36150руб.;34050руб.;≈мкость: 170 јчЌоминальное напр€жение: 12 ¬ѕол€рность:”ниверсальна€√абариты: 518x223x223√аранти€: 12 мес€цев;https://akbmag.ru//catalog/akkumulator-odyssey-din-b-1300-12v-170a-518h223h223.html
јккумул€тор ODYSSEY DIN C-1500 12V 220A;43450руб.;40850руб.;≈мкость: 220 јчЌоминальное напр€жение: 12 ¬ѕол€рность:”ниверсальна€√абариты: 518x276x242√аранти€: 12 мес€цев;https://akbmag.ru//catalog/akkumulator-odyssey-din-c-1500-12v-220a-518h276h242.html
