Ќазвание;÷ена;ѕри обмене;’арактеристика;—сылка
јккумул€тор AlphaLINE 80R (95D26L);7000руб.;6400руб.;≈мкость: 80 јчѕусковой ток: 700 јѕол€рность:ќбратна€ [- +]√абариты: 260x168x220√аранти€: 36 мес€цев;https://akbmag.ru//catalog/akkumulator-alphaline-95d26l-80r-700a-260x168x220.html
јккумул€тор AlphaLINE 80L (95D26R);7000руб.;6400руб.;≈мкость: 80 јчѕусковой ток: 700 јѕол€рность:ѕр€ма€ [+ -]√абариты: 260x168x220√аранти€: 36 мес€цев;https://akbmag.ru//catalog/akkumulator-alphaline-95d26r-80l-700a-260x168x220.html
јккумул€тор AlphaLINE 75-650 (80L);7400руб.;6800руб.;≈мкость: 80 јчѕусковой ток: 650 јѕол€рность:ѕр€ма€ [+ -]√абариты: 237x178x184√аранти€: 36 мес€цев;https://akbmag.ru//catalog/akkumulator-alphaline-75-650-80l-650a-237x178x184.html
јккумул€тор AlphaLINE Ultra 74RS;7500руб.;6900руб.;≈мкость: 74 јчѕусковой ток: 750 јѕол€рность:ќбратна€ [- +]√абариты: 278x175x175√аранти€: 36 мес€цев;https://akbmag.ru//catalog/akkumulator-alphaline-ultra-74rs-750a-278x175x175.html
јккумул€тор AlphaLINE Ultra 78R;8150руб.;7550руб.;≈мкость: 78 јчѕусковой ток: 780 јѕол€рность:ќбратна€ [- +]√абариты: 278x175x190√аранти€: 36 мес€цев;https://akbmag.ru//catalog/akkumulator-alphaline-ultra-78r-750a-278x175x190.html
јккумул€тор AlphaLINE 78-750 (85L);8350руб.;7750руб.;≈мкость: 85 јчѕусковой ток: 750 јѕол€рность:ѕр€ма€ [+ -]√абариты: 268x178x184√аранти€: 36 мес€цев;https://akbmag.ru//catalog/akkumulator-alphaline-78-750-85l-750a-268x178x184.html
јккумул€тор AlphaLINE Ultra 80RS;8450руб.;7850руб.;≈мкость: 80 јчѕусковой ток: 800 јѕол€рность:ќбратна€ [- +]√абариты: 315x175x175√аранти€: 36 мес€цев;https://akbmag.ru//catalog/akkumulator-alphaline-ultra-80rs-800a-315x175x175.html
јккумул€тор AlphaLINE EFB 65R (90D23L);8650руб.;8150руб.;≈мкость: 65 јчѕусковой ток: 670 јѕол€рность:ќбратна€ [- +]√абариты: 230x168x220√аранти€: 36 мес€цев;https://akbmag.ru//catalog/akkumulator-alphaline-efb-90d23l-65r-670a-230x168x220.html
јккумул€тор AlphaLINE 100R (115D31L);8800руб.;8100руб.;≈мкость: 100 јчѕусковой ток: 850 јѕол€рность:ќбратна€ [- +]√абариты: 301x175x220√аранти€: 36 мес€цев;https://akbmag.ru//catalog/akkumulator-alphaline-115d31l-100r-850a-301x175x220.html
јккумул€тор AlphaLINE 100L (115D31R);8800руб.;8100руб.;≈мкость: 100 јчѕусковой ток: 850 јѕол€рность:ѕр€ма€ [+ -]√абариты: 301x175x220√аранти€: 36 мес€цев;https://akbmag.ru//catalog/akkumulator-alphaline-115d31r-100l-850a-301x175x220.html
јккумул€тор AlphaLINE 115R (125D33L);8900руб.;8200руб.;≈мкость: 115 јчѕусковой ток: 900 јѕол€рность:ќбратна€ [- +]√абариты: 320x172x229√аранти€: 36 мес€цев;https://akbmag.ru//catalog/akkumulator-alphaline-125d33l-115r-900a-324x175x220.html
јккумул€тор AlphaLINE 115L (125D33R);8900руб.;8200руб.;≈мкость: 115 јчѕусковой ток: 900 јѕол€рность:ѕр€ма€ [+ -]√абариты: 320x172x229√аранти€: 36 мес€цев;https://akbmag.ru//catalog/akkumulator-alphaline-125d33r-115l-900a-324x175x220.html
јккумул€тор AlphaLINE EFB Start-Stop 65R;9000руб.;8500руб.;≈мкость: 65 јчѕусковой ток: 650 јѕол€рность:ќбратна€ [- +]√абариты: 276x175x175√аранти€: 36 мес€цев;https://akbmag.ru//catalog/akkumulator-alphaline-efb-start-stop-65r-650a-278x175x175.html
јккумул€тор AlphaLINE EFB 68R (100D26L);9600руб.;9100руб.;≈мкость: 68 јчѕусковой ток: 730 јѕол€рность:ќбратна€ [- +]√абариты: 260x173x225√аранти€: 36 мес€цев;https://akbmag.ru//catalog/akkumulator-alphaline-efb-100d26l-68r-730a-260x173x225.html
јккумул€тор AlphaLINE AGM 60R;9950руб.;9450руб.;≈мкость: 60 јчѕусковой ток: 680 јѕол€рность:ќбратна€ [- +]√абариты: 242x175x190√аранти€: 36 мес€цев;https://akbmag.ru//catalog/akkumulator-alphaline-agm-60r-950a-242x175x190.html
јккумул€тор AlphaLINE AGM D23L 50R;10400руб.;10100руб.;≈мкость: 50 јчѕусковой ток: 550 јѕол€рность:ќбратна€ [- +]√абариты: 230x173x225√аранти€: 36 мес€цев;https://akbmag.ru//catalog/akkumulator-alphaline-agm-d23l-50r-550a-230x173x225.html
јккумул€тор AlphaLINE 31-1100T;10400руб.;9400руб.;≈мкость: 140 јчѕусковой ток: 1100 јѕол€рность:”ниверсальна€√абариты: 330x173x240√аранти€: 18 мес€цев;https://akbmag.ru//catalog/akkumulator-alphaline-31-1100t-140uni-1100a-330x173x240.html
јккумул€тор AlphaLINE 31S-1000;10400руб.;9400руб.;≈мкость: 140 јчѕусковой ток: 1000 јѕол€рность:”ниверсальна€√абариты: 330x173x240√аранти€: 18 мес€цев;https://akbmag.ru//catalog/akkumulator-alphaline-31s-1000-140uni-1000a-330x173x240.html
јккумул€тор AlphaLINE 31-1000;10400руб.;9400руб.;≈мкость: 140 јчѕусковой ток: 1000 јѕол€рность:”ниверсальна€√абариты: 330x173x240√аранти€: 18 мес€цев;https://akbmag.ru//catalog/akkumulator-alphaline-31-1000-140uni-1000a-330x173x240.html
јккумул€тор AlphaLINE 110L (115E41R);10450руб.;9750руб.;≈мкость: 110 јчѕусковой ток: 900 јѕол€рность:ѕр€ма€ [+ -]√абариты: 403x173x231√аранти€: 36 мес€цев;https://akbmag.ru//catalog/akkumulator-alphaline-115e41r-110l-900a-402x175x226.html
јккумул€тор AlphaLINE 110R (115E41L);10450руб.;9750руб.;≈мкость: 110 јчѕусковой ток: 900 јѕол€рность:ќбратна€ [- +]√абариты: 403x173x231√аранти€: 36 мес€цев;https://akbmag.ru//catalog/akkumulator-alphaline-115e41l-110r-900a-402x175x226.html
јккумул€тор AlphaLINE AGM D26L 75R с бортом;11800руб.;11200руб.;≈мкость: 75 јчѕусковой ток: 720 јѕол€рность:ќбратна€ [- +]√абариты: 260x173x225√аранти€: 36 мес€цев;https://akbmag.ru//catalog/akkumulator-alphaline-agm-d26l-75r-720a-260x173x225.html
јккумул€тор AlphaLINE AGM 70R;11800руб.;11300руб.;≈мкость: 70 јчѕусковой ток: 760 јѕол€рность:ќбратна€ [- +]√абариты: 278x175x190√аранти€: 36 мес€цев;https://akbmag.ru//catalog/akkumulator-alphaline-agm-70r-760a-278x175x190.html
јккумул€тор AlphaLINE 135euro (135F51R);11900руб.;10900руб.;≈мкость: 135 јчѕусковой ток: 920 јѕол€рность:ќбратна€ [- +]√абариты: 507x224x194√аранти€: 18 мес€цев;https://akbmag.ru//catalog/akkumulator-alphaline-135f51r-135l-920a-506x182x233.html
јккумул€тор AlphaLINE 135рус (135F51L);11900руб.;10900руб.;≈мкость: 135 јчѕусковой ток: 920 јѕол€рность:ѕр€ма€ [+ -]√абариты: 507x224x194√аранти€: 18 мес€цев;https://akbmag.ru//catalog/akkumulator-alphaline-135f51l-135r-920a-506x182x233.html
јккумул€тор AlphaLINE Ultra 110R;12300руб.;11600руб.;≈мкость: 110 јчѕусковой ток: 1000 јѕол€рность:ќбратна€ [- +]√абариты: 393x175x190√аранти€: 36 мес€цев;https://akbmag.ru//catalog/akkumulator-alphaline-ultra-110r-950a-393x175x190.html
јккумул€тор AlphaLINE EFB Start-Stop 95R;12500руб.;11800руб.;≈мкость: 95 јчѕусковой ток: 900 јѕол€рность:ќбратна€ [- +]√абариты: 353x175x190√аранти€: 36 мес€цев;https://akbmag.ru//catalog/akkumulator-alphaline-efb-start-stop-95r-900a-353x175x190.html
јккумул€тор AlphaLINE AGM 80R;13250руб.;12650руб.;≈мкость: 80 јчѕусковой ток: 800 јѕол€рность:ќбратна€ [- +]√абариты: 315x175x190√аранти€: 36 мес€цев;https://akbmag.ru//catalog/akkumulator-alphaline-agm-80r-800a-315x175x190.html
јккумул€тор AlphaLINE 190 евро (190G51R);13800руб.;12400руб.;≈мкость: 190 јчѕусковой ток: 1100 јѕол€рность:ќбратна€ [- +]√абариты: 506x212x233√аранти€: 18 мес€цев;https://akbmag.ru//catalog/akkumulator-alphaline-190g51l-190r-1100a-506x182x233.html
јккумул€тор AlphaLINE 190 рус (190G51L);13800руб.;12400руб.;≈мкость: 190 јчѕусковой ток: 1100 јѕол€рность:ѕр€ма€ [+ -]√абариты: 506x212x233√аранти€: 18 мес€цев;https://akbmag.ru//catalog/akkumulator-alphaline-190g51r-190l-1100a-506x182x233.html
јккумул€тор AlphaLINE EFB 110R;14100руб.;13400руб.;≈мкость: 110 јчѕусковой ток: 950 јѕол€рность:ќбратна€ [- +]√абариты: 393x175x190√аранти€: 36 мес€цев;https://akbmag.ru//catalog/akkumulator-alphaline-efb-110r-950a-393x175x190.html
јккумул€тор AlphaLINE AGM 105R;17650руб.;16950руб.;≈мкость: 105 јчѕусковой ток: 950 јѕол€рность:ќбратна€ [- +]√абариты: 393x175x190√аранти€: 36 мес€цев;https://akbmag.ru//catalog/akkumulator-alphaline-agm-105r-950a-398x175x190.html
јккумул€тор AlphaLINE 225 euro (245H52R);20000руб.;18300руб.;≈мкость: 225 јчѕусковой ток: 1400 јѕол€рность:ќбратна€ [- +]√абариты: 518x274x238√аранти€: 18 мес€цев;https://akbmag.ru//catalog/akkumulator-alphaline-245h52r-225r-1400a-509x274x238.html
