Ќазвание;÷ена;ѕри обмене;’арактеристика;—сылка
јккумул€тор VARTA Blue G8 (95L);7900руб.;7200руб.;≈мкость: 95 јчѕусковой ток: 830 јѕол€рность:ѕр€ма€ [+ -]√абариты: 306x173x225√аранти€: 24 мес€ца;https://akbmag.ru//catalog/akkumulator-varta-blue-g8-95l-830a-306x173x225.html
јккумул€тор VARTA Blue F17 (80R);8500руб.;7900руб.;≈мкость: 80 јчѕусковой ток: 740 јѕол€рность:ќбратна€ [- +]√абариты: 315x175x175√аранти€: 24 мес€ца;https://akbmag.ru//catalog/akkumulator-varta-blue-f17-80r-740a-315x175x175.html
јккумул€тор VARTA Silver E44 (77R);8500руб.;7900руб.;≈мкость: 77 јчѕусковой ток: 780 јѕол€рность:ќбратна€ [- +]√абариты: 278x175x190√аранти€: 24 мес€ца;https://akbmag.ru//catalog/akkumulator-varta-silver-e44-77r-780a-278x175x190.html
јккумул€тор VARTA Blue G3 (95R);9000руб.;8300руб.;≈мкость: 95 јчѕусковой ток: 800 јѕол€рность:ќбратна€ [- +]√абариты: 353x175x190√аранти€: 24 мес€ца;https://akbmag.ru//catalog/akkumulator-varta-blue-g3-95r-800a-353x175x190.html
јккумул€тор VARTA Silver F18 (85R);9100руб.;8500руб.;≈мкость: 85 јчѕусковой ток: 800 јѕол€рность:ќбратна€ [- +]√абариты: 315x175x175√аранти€: 24 мес€ца;https://akbmag.ru//catalog/akkumulator-varta-silver-f18-85r-800a-315x175x175.html
јккумул€тор VARTA Silver H3 (100R);9900руб.;9200руб.;≈мкость: 100 јчѕусковой ток: 830 јѕол€рность:ќбратна€ [- +]√абариты: 353x175x190√аранти€: 24 мес€ца;https://akbmag.ru//catalog/akkumulator-varta-silver-h3-100r-830a-353x175x190.html
јккумул€тор VARTA AGM D52 (60R);10950руб.;10450руб.;≈мкость: 60 јчѕусковой ток: 680 јѕол€рность:ќбратна€ [- +]√абариты: 242x175x190√аранти€: 24 мес€ца;https://akbmag.ru//catalog/akkumulator-varta-agm-d52-60r-680a-242x175x190.html
јккумул€тор VARTA Silver I1 (110R);11400руб.;10700руб.;≈мкость: 110 јчѕусковой ток: 920 јѕол€рность:ќбратна€ [- +]√абариты: 393x175x190√аранти€: 24 мес€ца;https://akbmag.ru//catalog/akkumulator-varta-silver-i1-110r-920a-393x175x190.html
јккумул€тор VARTA Promotive Black M10 190 рус;12900руб.;11500руб.;≈мкость: 190 јчѕусковой ток: 1200 јѕол€рность:ѕр€ма€ [- +]√абариты: 513x223x223√аранти€: 12 мес€цев;https://akbmag.ru//catalog/akkumulator-varta-promotive-black-m10-190-rus-1200a-513x223x223.html
јккумул€тор VARTA AGM F21 (80R);14400руб.;13800руб.;≈мкость: 80 јчѕусковой ток: 800 јѕол€рность:ќбратна€ [- +]√абариты: 315x175x190√аранти€: 24 мес€ца;https://akbmag.ru//catalog/akkumulator-varta-agm-f21-80r-800a-315x175x190.html
јккумул€тор VARTA Promotive Silver M18 (180R);14650руб.;13250руб.;≈мкость: 180 јчѕусковой ток: 1000 јѕол€рность:ќбратна€ [+ -]√абариты: 513x223x223√аранти€: 12 мес€цев;https://akbmag.ru//catalog/akkumulator-varta-promotives-m18-180euro-1000a-513x223x223.html
јккумул€тор VARTA G14 AGM (95R);15200руб.;14500руб.;≈мкость: 95 јчѕусковой ток: 850 јѕол€рность:ќбратна€ [- +]√абариты: 353x175x190√аранти€: 24 мес€ца;https://akbmag.ru//catalog/akkumulator-varta-agm-g14-95r-850a-353x175x190.html
јккумул€тор VARTA Promotive Black N5 (220R);15400руб.;13700руб.;≈мкость: 220 јчѕусковой ток: 1150 јѕол€рность:ќбратна€ [+ -]√абариты: 518x276x242√аранти€: 12 мес€цев;https://akbmag.ru//catalog/akkumulator-varta-promotiveblack-n5-220euro-1150a-518x276x242.html
јккумул€тор VARTA гелевый аккумул€тор AGM H15 105R;17900руб.;17200руб.;≈мкость: 105 јчѕусковой ток: 950 јѕол€рность:ќбратна€ [- +]√абариты: 393x175x190√аранти€: 24 мес€ца;https://akbmag.ru//catalog/akkumulator-varta-agm-h15-105r-950a-393x175x190.html
јккумул€тор VARTA Promotive Silver N9 (225R);17900руб.;16200руб.;≈мкость: 225 јчѕусковой ток: 1150 јѕол€рность:ќбратна€ [+ -]√абариты: 518x276x242√аранти€: 12 мес€цев;https://akbmag.ru//catalog/akkumulator-varta-promotivesd-n9-225euro-1150a-518x276x242.html
